version,m,n,j,RT_j,gaps,steps,μs,r1,r1,r1,r2,r2,r2,r3,r3,r3,r4,r4,r4,r5,r5,r5,r6,r6,r6,r7,r7,r7
gap_enum1,451,7,3,34,6,80,4,0,6,53,0,8,53,0,9,53,0,7,48,0,5,43,0,9,43,0,4,41
gap_enum2,451,7,3,34,1,17,2,0,6,53,0,8,53,0,9,53,0,7,48,0,5,43,0,9,43,0,4,41
gap_enum1,451,7,2,-1,7,95,4,0,6,53,0,8,53,0,9,53,0,7,48,0,5,43,0,9,43,0,4,41
gap_enum2,451,7,2,-1,1,18,2,0,6,53,0,8,53,0,9,53,0,7,48,0,5,43,0,9,43,0,4,41
gap_enum1,452,7,7,5,1,1,1,0,6,59,0,7,55,0,5,53,0,6,53,0,8,49,0,8,49,0,5,47
gap_enum2,452,7,7,5,1,1,1,0,6,59,0,7,55,0,5,53,0,6,53,0,8,49,0,8,49,0,5,47
gap_enum1,452,7,6,13,2,10,2,0,6,59,0,7,55,0,5,53,0,6,53,0,8,49,0,8,49,0,5,47
gap_enum2,452,7,6,13,1,4,1,0,6,59,0,7,55,0,5,53,0,6,53,0,8,49,0,8,49,0,5,47
gap_enum1,452,7,5,21,3,17,2,0,6,59,0,7,55,0,5,53,0,6,53,0,8,49,0,8,49,0,5,47
gap_enum2,452,7,5,21,1,6,2,0,6,59,0,7,55,0,5,53,0,6,53,0,8,49,0,8,49,0,5,47
gap_enum1,452,7,4,27,5,53,3,0,6,59,0,7,55,0,5,53,0,6,53,0,8,49,0,8,49,0,5,47
gap_enum2,452,7,4,27,1,14,2,0,6,59,0,7,55,0,5,53,0,6,53,0,8,49,0,8,49,0,5,47
gap_enum1,452,7,3,32,6,69,3,0,6,59,0,7,55,0,5,53,0,6,53,0,8,49,0,8,49,0,5,47
gap_enum2,452,7,3,32,1,16,2,0,6,59,0,7,55,0,5,53,0,6,53,0,8,49,0,8,49,0,5,47
gap_enum1,452,7,2,39,7,109,4,0,6,59,0,7,55,0,5,53,0,6,53,0,8,49,0,8,49,0,5,47
gap_enum2,452,7,2,39,1,20,2,0,6,59,0,7,55,0,5,53,0,6,53,0,8,49,0,8,49,0,5,47
gap_enum1,452,7,1,45,8,146,5,0,6,59,0,7,55,0,5,53,0,6,53,0,8,49,0,8,49,0,5,47
gap_enum2,452,7,1,45,1,23,2,0,6,59,0,7,55,0,5,53,0,6,53,0,8,49,0,8,49,0,5,47
gap_enum1,453,7,7,7,1,1,1,0,6,58,0,8,55,0,5,49,0,5,48,0,7,47,0,4,45,0,7,43
gap_enum2,453,7,7,7,1,1,1,0,6,58,0,8,55,0,5,49,0,5,48,0,7,47,0,4,45,0,7,43
gap_enum1,453,7,6,11,2,10,2,0,6,58,0,8,55,0,5,49,0,5,48,0,7,47,0,4,45,0,7,43
gap_enum2,453,7,6,11,1,4,2,0,6,58,0,8,55,0,5,49,0,5,48,0,7,47,0,4,45,0,7,43
gap_enum1,453,7,5,18,3,22,2,0,6,58,0,8,55,0,5,49,0,5,48,0,7,47,0,4,45,0,7,43
gap_enum2,453,7,5,18,1,7,2,0,6,58,0,8,55,0,5,49,0,5,48,0,7,47,0,4,45,0,7,43
gap_enum1,453,7,4,23,4,38,3,0,6,58,0,8,55,0,5,49,0,5,48,0,7,47,0,4,45,0,7,43
gap_enum2,453,7,4,23,1,10,2,0,6,58,0,8,55,0,5,49,0,5,48,0,7,47,0,4,45,0,7,43
gap_enum1,453,7,3,28,5,59,3,0,6,58,0,8,55,0,5,49,0,5,48,0,7,47,0,4,45,0,7,43
gap_enum2,453,7,3,28,1,13,2,0,6,58,0,8,55,0,5,49,0,5,48,0,7,47,0,4,45,0,7,43
gap_enum1,453,7,2,36,8,124,4,0,6,58,0,8,55,0,5,49,0,5,48,0,7,47,0,4,45,0,7,43
gap_enum2,453,7,2,36,1,24,2,0,6,58,0,8,55,0,5,49,0,5,48,0,7,47,0,4,45,0,7,43
gap_enum1,453,7,1,42,9,160,5,0,6,58,0,8,55,0,5,49,0,5,48,0,7,47,0,4,45,0,7,43
gap_enum2,453,7,1,42,1,27,2,0,6,58,0,8,55,0,5,49,0,5,48,0,7,47,0,4,45,0,7,43
gap_enum1,454,7,7,9,1,1,1,0,6,54,0,8,54,0,6,53,0,7,53,0,7,41,0,8,40,0,9,40
gap_enum2,454,7,7,9,1,1,1,0,6,54,0,8,54,0,6,53,0,7,53,0,7,41,0,8,40,0,9,40
gap_enum1,454,7,6,17,2,4,2,0,6,54,0,8,54,0,6,53,0,7,53,0,7,41,0,8,40,0,9,40
gap_enum2,454,7,6,17,1,3,1,0,6,54,0,8,54,0,6,53,0,7,53,0,7,41,0,8,40,0,9,40
gap_enum1,454,7,5,24,3,22,2,0,6,54,0,8,54,0,6,53,0,7,53,0,7,41,0,8,40,0,9,40
gap_enum2,454,7,5,24,1,7,2,0,6,54,0,8,54,0,6,53,0,7,53,0,7,41,0,8,40,0,9,40
gap_enum1,454,7,4,31,5,53,3,0,6,54,0,8,54,0,6,53,0,7,53,0,7,41,0,8,40,0,9,40
gap_enum2,454,7,4,31,1,14,2,0,6,54,0,8,54,0,6,53,0,7,53,0,7,41,0,8,40,0,9,40
gap_enum1,454,7,3,37,6,69,3,0,6,54,0,8,54,0,6,53,0,7,53,0,7,41,0,8,40,0,9,40
gap_enum2,454,7,3,37,1,16,2,0,6,54,0,8,54,0,6,53,0,7,53,0,7,41,0,8,40,0,9,40
gap_enum1,454,7,2,-1,7,108,4,0,6,54,0,8,54,0,6,53,0,7,53,0,7,41,0,8,40,0,9,40
gap_enum2,454,7,2,-1,1,19,2,0,6,54,0,8,54,0,6,53,0,7,53,0,7,41,0,8,40,0,9,40
gap_enum1,455,7,7,7,1,1,1,0,6,58,0,7,55,0,5,53,0,4,50,0,6,48,0,4,46,0,7,44
gap_enum2,455,7,7,7,1,1,1,0,6,58,0,7,55,0,5,53,0,4,50,0,6,48,0,4,46,0,7,44
gap_enum1,455,7,6,11,2,10,2,0,6,58,0,7,55,0,5,53,0,4,50,0,6,48,0,4,46,0,7,44
gap_enum2,455,7,6,11,1,4,1,0,6,58,0,7,55,0,5,53,0,4,50,0,6,48,0,4,46,0,7,44
gap_enum1,455,7,5,17,3,22,2,0,6,58,0,7,55,0,5,53,0,4,50,0,6,48,0,4,46,0,7,44
gap_enum2,455,7,5,17,1,7,2,0,6,58,0,7,55,0,5,53,0,4,50,0,6,48,0,4,46,0,7,44
gap_enum1,455,7,4,21,4,38,3,0,6,58,0,7,55,0,5,53,0,4,50,0,6,48,0,4,46,0,7,44
gap_enum2,455,7,4,21,1,10,2,0,6,58,0,7,55,0,5,53,0,4,50,0,6,48,0,4,46,0,7,44
gap_enum1,455,7,3,26,6,80,3,0,6,58,0,7,55,0,5,53,0,4,50,0,6,48,0,4,46,0,7,44
gap_enum2,455,7,3,26,1,17,2,0,6,58,0,7,55,0,5,53,0,4,50,0,6,48,0,4,46,0,7,44
gap_enum1,455,7,2,33,7,104,4,0,6,58,0,7,55,0,5,53,0,4,50,0,6,48,0,4,46,0,7,44
gap_enum2,455,7,2,33,1,20,2,0,6,58,0,7,55,0,5,53,0,4,50,0,6,48,0,4,46,0,7,44
gap_enum1,455,7,1,39,9,160,5,0,6,58,0,7,55,0,5,53,0,4,50,0,6,48,0,4,46,0,7,44
gap_enum2,455,7,1,39,1,27,2,0,6,58,0,7,55,0,5,53,0,4,50,0,6,48,0,4,46,0,7,44
gap_enum1,456,7,7,8,1,1,1,0,9,58,0,7,56,0,6,53,0,5,46,0,6,45,0,7,44,0,8,40
gap_enum2,456,7,7,8,1,1,1,0,9,58,0,7,56,0,6,53,0,5,46,0,6,45,0,7,44,0,8,40
gap_enum1,456,7,6,15,2,10,2,0,9,58,0,7,56,0,6,53,0,5,46,0,6,45,0,7,44,0,8,40
gap_enum2,456,7,6,15,1,4,1,0,9,58,0,7,56,0,6,53,0,5,46,0,6,45,0,7,44,0,8,40
gap_enum1,456,7,5,21,3,22,2,0,9,58,0,7,56,0,6,53,0,5,46,0,6,45,0,7,44,0,8,40
gap_enum2,456,7,5,21,1,7,2,0,9,58,0,7,56,0,6,53,0,5,46,0,6,45,0,7,44,0,8,40
gap_enum1,456,7,4,26,4,38,2,0,9,58,0,7,56,0,6,53,0,5,46,0,6,45,0,7,44,0,8,40
gap_enum2,456,7,4,26,1,10,2,0,9,58,0,7,56,0,6,53,0,5,46,0,6,45,0,7,44,0,8,40
gap_enum1,456,7,3,32,6,80,3,0,9,58,0,7,56,0,6,53,0,5,46,0,6,45,0,7,44,0,8,40
gap_enum2,456,7,3,32,1,17,2,0,9,58,0,7,56,0,6,53,0,5,46,0,6,45,0,7,44,0,8,40
gap_enum1,456,7,2,39,8,124,4,0,9,58,0,7,56,0,6,53,0,5,46,0,6,45,0,7,44,0,8,40
gap_enum2,456,7,2,39,1,24,2,0,9,58,0,7,56,0,6,53,0,5,46,0,6,45,0,7,44,0,8,40
gap_enum1,456,7,1,-1,9,158,5,0,9,58,0,7,56,0,6,53,0,5,46,0,6,45,0,7,44,0,8,40
gap_enum2,456,7,1,-1,1,26,2,0,9,58,0,7,56,0,6,53,0,5,46,0,6,45,0,7,44,0,8,40
gap_enum1,457,7,7,8,1,1,1,0,5,59,0,5,58,0,9,54,0,7,46,0,4,45,0,6,43,0,8,40
gap_enum2,457,7,7,8,1,1,1,0,5,59,0,5,58,0,9,54,0,7,46,0,4,45,0,6,43,0,8,40
gap_enum1,457,7,6,14,2,10,2,0,5,59,0,5,58,0,9,54,0,7,46,0,4,45,0,6,43,0,8,40
gap_enum2,457,7,6,14,1,4,2,0,5,59,0,5,58,0,9,54,0,7,46,0,4,45,0,6,43,0,8,40
gap_enum1,457,7,5,18,3,22,2,0,5,59,0,5,58,0,9,54,0,7,46,0,4,45,0,6,43,0,8,40
gap_enum2,457,7,5,18,1,7,2,0,5,59,0,5,58,0,9,54,0,7,46,0,4,45,0,6,43,0,8,40
gap_enum1,457,7,4,25,4,38,3,0,5,59,0,5,58,0,9,54,0,7,46,0,4,45,0,6,43,0,8,40
gap_enum2,457,7,4,25,1,10,2,0,5,59,0,5,58,0,9,54,0,7,46,0,4,45,0,6,43,0,8,40
gap_enum1,457,7,3,34,6,75,3,0,5,59,0,5,58,0,9,54,0,7,46,0,4,45,0,6,43,0,8,40
gap_enum2,457,7,3,34,1,17,2,0,5,59,0,5,58,0,9,54,0,7,46,0,4,45,0,6,43,0,8,40
gap_enum1,457,7,2,39,8,119,4,0,5,59,0,5,58,0,9,54,0,7,46,0,4,45,0,6,43,0,8,40
gap_enum2,457,7,2,39,1,24,2,0,5,59,0,5,58,0,9,54,0,7,46,0,4,45,0,6,43,0,8,40
gap_enum1,457,7,1,-1,10,170,7,0,5,59,0,5,58,0,9,54,0,7,46,0,4,45,0,6,43,0,8,40
gap_enum2,457,7,1,-1,1,30,2,0,5,59,0,5,58,0,9,54,0,7,46,0,4,45,0,6,43,0,8,40
gap_enum1,458,7,7,7,1,1,1,0,4,59,0,9,54,0,9,52,0,5,47,0,4,45,0,9,45,0,7,41
gap_enum2,458,7,7,7,1,1,1,0,4,59,0,9,54,0,9,52,0,5,47,0,4,45,0,9,45,0,7,41
gap_enum1,458,7,6,16,2,10,2,0,4,59,0,9,54,0,9,52,0,5,47,0,4,45,0,9,45,0,7,41
gap_enum2,458,7,6,16,1,4,1,0,4,59,0,9,54,0,9,52,0,5,47,0,4,45,0,9,45,0,7,41
gap_enum1,458,7,5,20,3,17,2,0,4,59,0,9,54,0,9,52,0,5,47,0,4,45,0,9,45,0,7,41
gap_enum2,458,7,5,20,1,6,2,0,4,59,0,9,54,0,9,52,0,5,47,0,4,45,0,9,45,0,7,41
gap_enum1,458,7,4,25,4,38,3,0,4,59,0,9,54,0,9,52,0,5,47,0,4,45,0,9,45,0,7,41
gap_enum2,458,7,4,25,1,10,2,0,4,59,0,9,54,0,9,52,0,5,47,0,4,45,0,9,45,0,7,41
gap_enum1,458,7,3,34,6,80,4,0,4,59,0,9,54,0,9,52,0,5,47,0,4,45,0,9,45,0,7,41
gap_enum2,458,7,3,34,1,17,2,0,4,59,0,9,54,0,9,52,0,5,47,0,4,45,0,9,45,0,7,41
gap_enum1,458,7,2,-1,7,108,4,0,4,59,0,9,54,0,9,52,0,5,47,0,4,45,0,9,45,0,7,41
gap_enum2,458,7,2,-1,1,19,2,0,4,59,0,9,54,0,9,52,0,5,47,0,4,45,0,9,45,0,7,41
gap_enum1,459,7,7,4,1,1,1,0,4,55,0,4,55,0,9,52,0,4,45,0,6,43,0,4,40,0,4,40
gap_enum2,459,7,7,4,1,1,1,0,4,55,0,4,55,0,9,52,0,4,45,0,6,43,0,4,40,0,4,40
gap_enum1,459,7,6,8,2,4,2,0,4,55,0,4,55,0,9,52,0,4,45,0,6,43,0,4,40,0,4,40
gap_enum2,459,7,6,8,1,3,1,0,4,55,0,4,55,0,9,52,0,4,45,0,6,43,0,4,40,0,4,40
gap_enum1,459,7,5,14,3,22,2,0,4,55,0,4,55,0,9,52,0,4,45,0,6,43,0,4,40,0,4,40
gap_enum2,459,7,5,14,1,7,2,0,4,55,0,4,55,0,9,52,0,4,45,0,6,43,0,4,40,0,4,40
gap_enum1,459,7,4,18,5,53,3,0,4,55,0,4,55,0,9,52,0,4,45,0,6,43,0,4,40,0,4,40
gap_enum2,459,7,4,18,1,14,2,0,4,55,0,4,55,0,9,52,0,4,45,0,6,43,0,4,40,0,4,40
gap_enum1,459,7,3,27,7,91,4,0,4,55,0,4,55,0,9,52,0,4,45,0,6,43,0,4,40,0,4,40
gap_enum2,459,7,3,27,1,21,2,0,4,55,0,4,55,0,9,52,0,4,45,0,6,43,0,4,40,0,4,40
gap_enum1,459,7,2,31,9,134,5,0,4,55,0,4,55,0,9,52,0,4,45,0,6,43,0,4,40,0,4,40
gap_enum2,459,7,2,31,1,28,2,0,4,55,0,4,55,0,9,52,0,4,45,0,6,43,0,4,40,0,4,40
gap_enum1,459,7,1,35,10,153,5,0,4,55,0,4,55,0,9,52,0,4,45,0,6,43,0,4,40,0,4,40
gap_enum2,459,7,1,35,1,30,2,0,4,55,0,4,55,0,9,52,0,4,45,0,6,43,0,4,40,0,4,40
gap_enum1,460,7,7,9,1,1,1,0,5,55,0,6,54,0,5,53,0,8,53,0,4,41,0,8,40,0,9,40
gap_enum2,460,7,7,9,1,1,1,0,5,55,0,6,54,0,5,53,0,8,53,0,4,41,0,8,40,0,9,40
gap_enum1,460,7,6,17,2,4,2,0,5,55,0,6,54,0,5,53,0,8,53,0,4,41,0,8,40,0,9,40
gap_enum2,460,7,6,17,1,3,1,0,5,55,0,6,54,0,5,53,0,8,53,0,4,41,0,8,40,0,9,40
gap_enum1,460,7,5,21,3,22,2,0,5,55,0,6,54,0,5,53,0,8,53,0,4,41,0,8,40,0,9,40
gap_enum2,460,7,5,21,1,7,2,0,5,55,0,6,54,0,5,53,0,8,53,0,4,41,0,8,40,0,9,40
gap_enum1,460,7,4,29,5,53,3,0,5,55,0,6,54,0,5,53,0,8,53,0,4,41,0,8,40,0,9,40
gap_enum2,460,7,4,29,1,14,2,0,5,55,0,6,54,0,5,53,0,8,53,0,4,41,0,8,40,0,9,40
gap_enum1,460,7,3,34,6,69,3,0,5,55,0,6,54,0,5,53,0,8,53,0,4,41,0,8,40,0,9,40
gap_enum2,460,7,3,34,1,16,2,0,5,55,0,6,54,0,5,53,0,8,53,0,4,41,0,8,40,0,9,40
gap_enum1,460,7,2,40,7,109,4,0,5,55,0,6,54,0,5,53,0,8,53,0,4,41,0,8,40,0,9,40
gap_enum2,460,7,2,40,1,20,2,0,5,55,0,6,54,0,5,53,0,8,53,0,4,41,0,8,40,0,9,40
gap_enum1,460,7,1,-1,7,136,4,0,5,55,0,6,54,0,5,53,0,8,53,0,4,41,0,8,40,0,9,40
gap_enum2,460,7,1,-1,0,21,2,0,5,55,0,6,54,0,5,53,0,8,53,0,4,41,0,8,40,0,9,40
gap_enum1,461,7,7,5,1,1,1,0,4,55,0,5,54,0,7,50,0,6,48,0,5,47,0,7,43,0,5,42
gap_enum2,461,7,7,5,1,1,1,0,4,55,0,5,54,0,7,50,0,6,48,0,5,47,0,7,43,0,5,42
gap_enum1,461,7,6,12,2,10,2,0,4,55,0,5,54,0,7,50,0,6,48,0,5,47,0,7,43,0,5,42
gap_enum2,461,7,6,12,1,4,1,0,4,55,0,5,54,0,7,50,0,6,48,0,5,47,0,7,43,0,5,42
gap_enum1,461,7,5,17,3,19,2,0,4,55,0,5,54,0,7,50,0,6,48,0,5,47,0,7,43,0,5,42
gap_enum2,461,7,5,17,1,7,2,0,4,55,0,5,54,0,7,50,0,6,48,0,5,47,0,7,43,0,5,42
gap_enum1,461,7,4,23,5,53,3,0,4,55,0,5,54,0,7,50,0,6,48,0,5,47,0,7,43,0,5,42
gap_enum2,461,7,4,23,1,14,2,0,4,55,0,5,54,0,7,50,0,6,48,0,5,47,0,7,43,0,5,42
gap_enum1,461,7,3,30,6,80,4,0,4,55,0,5,54,0,7,50,0,6,48,0,5,47,0,7,43,0,5,42
gap_enum2,461,7,3,30,1,17,2,0,4,55,0,5,54,0,7,50,0,6,48,0,5,47,0,7,43,0,5,42
gap_enum1,461,7,2,35,7,104,4,0,4,55,0,5,54,0,7,50,0,6,48,0,5,47,0,7,43,0,5,42
gap_enum2,461,7,2,35,1,20,2,0,4,55,0,5,54,0,7,50,0,6,48,0,5,47,0,7,43,0,5,42
gap_enum1,461,7,1,39,9,160,5,0,4,55,0,5,54,0,7,50,0,6,48,0,5,47,0,7,43,0,5,42
gap_enum2,461,7,1,39,1,27,2,0,4,55,0,5,54,0,7,50,0,6,48,0,5,47,0,7,43,0,5,42
gap_enum1,462,7,7,4,1,1,1,0,8,59,0,5,57,0,4,56,0,8,53,0,5,47,0,4,46,0,4,42
gap_enum2,462,7,7,4,1,1,1,0,8,59,0,5,57,0,4,56,0,8,53,0,5,47,0,4,46,0,4,42
gap_enum1,462,7,6,8,2,7,2,0,8,59,0,5,57,0,4,56,0,8,53,0,5,47,0,4,46,0,4,42
gap_enum2,462,7,6,8,1,4,1,0,8,59,0,5,57,0,4,56,0,8,53,0,5,47,0,4,46,0,4,42
gap_enum1,462,7,5,13,4,33,3,0,8,59,0,5,57,0,4,56,0,8,53,0,5,47,0,4,46,0,4,42
gap_enum2,462,7,5,13,1,11,2,0,8,59,0,5,57,0,4,56,0,8,53,0,5,47,0,4,46,0,4,42
gap_enum1,462,7,4,21,6,62,3,0,8,59,0,5,57,0,4,56,0,8,53,0,5,47,0,4,46,0,4,42
gap_enum2,462,7,4,21,1,18,2,0,8,59,0,5,57,0,4,56,0,8,53,0,5,47,0,4,46,0,4,42
gap_enum1,462,7,3,25,8,99,4,0,8,59,0,5,57,0,4,56,0,8,53,0,5,47,0,4,46,0,4,42
gap_enum2,462,7,3,25,1,25,2,0,8,59,0,5,57,0,4,56,0,8,53,0,5,47,0,4,46,0,4,42
gap_enum1,462,7,2,30,9,134,5,0,8,59,0,5,57,0,4,56,0,8,53,0,5,47,0,4,46,0,4,42
gap_enum2,462,7,2,30,1,28,2,0,8,59,0,5,57,0,4,56,0,8,53,0,5,47,0,4,46,0,4,42
gap_enum1,462,7,1,38,10,172,5,0,8,59,0,5,57,0,4,56,0,8,53,0,5,47,0,4,46,0,4,42
gap_enum2,462,7,1,38,1,31,2,0,8,59,0,5,57,0,4,56,0,8,53,0,5,47,0,4,46,0,4,42
gap_enum1,463,7,7,6,1,1,1,0,6,58,0,9,58,0,8,52,0,9,50,0,5,48,0,6,45,0,6,43
gap_enum2,463,7,7,6,1,1,1,0,6,58,0,9,58,0,8,52,0,9,50,0,5,48,0,6,45,0,6,43
gap_enum1,463,7,6,12,2,10,2,0,6,58,0,9,58,0,8,52,0,9,50,0,5,48,0,6,45,0,6,43
gap_enum2,463,7,6,12,1,4,1,0,6,58,0,9,58,0,8,52,0,9,50,0,5,48,0,6,45,0,6,43
gap_enum1,463,7,5,17,3,22,2,0,6,58,0,9,58,0,8,52,0,9,50,0,5,48,0,6,45,0,6,43
gap_enum2,463,7,5,17,1,7,2,0,6,58,0,9,58,0,8,52,0,9,50,0,5,48,0,6,45,0,6,43
gap_enum1,463,7,4,26,5,53,3,0,6,58,0,9,58,0,8,52,0,9,50,0,5,48,0,6,45,0,6,43
gap_enum2,463,7,4,26,1,14,2,0,6,58,0,9,58,0,8,52,0,9,50,0,5,48,0,6,45,0,6,43
gap_enum1,463,7,3,34,6,80,4,0,6,58,0,9,58,0,8,52,0,9,50,0,5,48,0,6,45,0,6,43
gap_enum2,463,7,3,34,1,17,2,0,6,58,0,9,58,0,8,52,0,9,50,0,5,48,0,6,45,0,6,43
gap_enum1,463,7,2,43,8,124,5,0,6,58,0,9,58,0,8,52,0,9,50,0,5,48,0,6,45,0,6,43
gap_enum2,463,7,2,43,1,24,2,0,6,58,0,9,58,0,8,52,0,9,50,0,5,48,0,6,45,0,6,43
gap_enum1,463,7,1,-1,8,136,5,0,6,58,0,9,58,0,8,52,0,9,50,0,5,48,0,6,45,0,6,43
gap_enum2,463,7,1,-1,0,25,2,0,6,58,0,9,58,0,8,52,0,9,50,0,5,48,0,6,45,0,6,43
gap_enum1,464,7,7,4,1,1,1,0,7,59,0,5,55,0,7,54,0,7,51,0,7,48,0,7,48,0,4,41
gap_enum2,464,7,7,4,1,1,1,0,7,59,0,5,55,0,7,54,0,7,51,0,7,48,0,7,48,0,4,41
gap_enum1,464,7,6,11,3,10,2,0,7,59,0,5,55,0,7,54,0,7,51,0,7,48,0,7,48,0,4,41
gap_enum2,464,7,6,11,2,5,2,0,7,59,0,5,55,0,7,54,0,7,51,0,7,48,0,7,48,0,4,41
gap_enum1,464,7,5,18,4,21,2,0,7,59,0,5,55,0,7,54,0,7,51,0,7,48,0,7,48,0,4,41
gap_enum2,464,7,5,18,2,9,2,0,7,59,0,5,55,0,7,54,0,7,51,0,7,48,0,7,48,0,4,41
gap_enum1,464,7,4,25,5,53,3,0,7,59,0,5,55,0,7,54,0,7,51,0,7,48,0,7,48,0,4,41
gap_enum2,464,7,4,25,2,19,2,0,7,59,0,5,55,0,7,54,0,7,51,0,7,48,0,7,48,0,4,41
gap_enum1,464,7,3,32,6,80,3,0,7,59,0,5,55,0,7,54,0,7,51,0,7,48,0,7,48,0,4,41
gap_enum2,464,7,3,32,2,26,2,0,7,59,0,5,55,0,7,54,0,7,51,0,7,48,0,7,48,0,4,41
gap_enum1,464,7,2,37,7,104,4,0,7,59,0,5,55,0,7,54,0,7,51,0,7,48,0,7,48,0,4,41
gap_enum2,464,7,2,37,2,33,2,0,7,59,0,5,55,0,7,54,0,7,51,0,7,48,0,7,48,0,4,41
gap_enum1,464,7,1,-1,9,158,5,0,7,59,0,5,55,0,7,54,0,7,51,0,7,48,0,7,48,0,4,41
gap_enum2,464,7,1,-1,2,44,3,0,7,59,0,5,55,0,7,54,0,7,51,0,7,48,0,7,48,0,4,41
gap_enum1,465,7,7,6,1,1,1,0,8,57,0,7,55,0,7,48,0,4,43,0,5,41,0,8,41,0,6,40
gap_enum2,465,7,7,6,1,1,1,0,8,57,0,7,55,0,7,48,0,4,43,0,5,41,0,8,41,0,6,40
gap_enum1,465,7,6,14,2,10,2,0,8,57,0,7,55,0,7,48,0,4,43,0,5,41,0,8,41,0,6,40
gap_enum2,465,7,6,14,1,4,1,0,8,57,0,7,55,0,7,48,0,4,43,0,5,41,0,8,41,0,6,40
gap_enum1,465,7,5,19,3,17,2,0,8,57,0,7,55,0,7,48,0,4,43,0,5,41,0,8,41,0,6,40
gap_enum2,465,7,5,19,1,6,2,0,8,57,0,7,55,0,7,48,0,4,43,0,5,41,0,8,41,0,6,40
gap_enum1,465,7,4,23,4,38,3,0,8,57,0,7,55,0,7,48,0,4,43,0,5,41,0,8,41,0,6,40
gap_enum2,465,7,4,23,1,10,2,0,8,57,0,7,55,0,7,48,0,4,43,0,5,41,0,8,41,0,6,40
gap_enum1,465,7,3,30,6,80,3,0,8,57,0,7,55,0,7,48,0,4,43,0,5,41,0,8,41,0,6,40
gap_enum2,465,7,3,30,1,17,2,0,8,57,0,7,55,0,7,48,0,4,43,0,5,41,0,8,41,0,6,40
gap_enum1,465,7,2,37,8,124,5,0,8,57,0,7,55,0,7,48,0,4,43,0,5,41,0,8,41,0,6,40
gap_enum2,465,7,2,37,1,24,2,0,8,57,0,7,55,0,7,48,0,4,43,0,5,41,0,8,41,0,6,40
gap_enum1,465,7,1,-1,9,158,5,0,8,57,0,7,55,0,7,48,0,4,43,0,5,41,0,8,41,0,6,40
gap_enum2,465,7,1,-1,1,26,2,0,8,57,0,7,55,0,7,48,0,4,43,0,5,41,0,8,41,0,6,40
gap_enum1,466,7,7,4,1,1,1,0,9,54,0,4,49,0,6,49,0,4,48,0,9,48,0,9,41,0,4,40
gap_enum2,466,7,7,4,1,1,1,0,9,54,0,4,49,0,6,49,0,4,48,0,9,48,0,9,41,0,4,40
gap_enum1,466,7,6,13,2,10,2,0,9,54,0,4,49,0,6,49,0,4,48,0,9,48,0,9,41,0,4,40
gap_enum2,466,7,6,13,1,4,1,0,9,54,0,4,49,0,6,49,0,4,48,0,9,48,0,9,41,0,4,40
gap_enum1,466,7,5,22,4,33,3,0,9,54,0,4,49,0,6,49,0,4,48,0,9,48,0,9,41,0,4,40
gap_enum2,466,7,5,22,1,11,2,0,9,54,0,4,49,0,6,49,0,4,48,0,9,48,0,9,41,0,4,40
gap_enum1,466,7,4,26,5,44,3,0,9,54,0,4,49,0,6,49,0,4,48,0,9,48,0,9,41,0,4,40
gap_enum2,466,7,4,26,1,13,2,0,9,54,0,4,49,0,6,49,0,4,48,0,9,48,0,9,41,0,4,40
gap_enum1,466,7,3,32,6,80,3,0,9,54,0,4,49,0,6,49,0,4,48,0,9,48,0,9,41,0,4,40
gap_enum2,466,7,3,32,1,17,2,0,9,54,0,4,49,0,6,49,0,4,48,0,9,48,0,9,41,0,4,40
gap_enum1,466,7,2,36,7,96,4,0,9,54,0,4,49,0,6,49,0,4,48,0,9,48,0,9,41,0,4,40
gap_enum2,466,7,2,36,1,19,2,0,9,54,0,4,49,0,6,49,0,4,48,0,9,48,0,9,41,0,4,40
gap_enum1,466,7,1,-1,9,158,5,0,9,54,0,4,49,0,6,49,0,4,48,0,9,48,0,9,41,0,4,40
gap_enum2,466,7,1,-1,1,26,2,0,9,54,0,4,49,0,6,49,0,4,48,0,9,48,0,9,41,0,4,40
gap_enum1,467,7,7,4,1,1,1,0,8,58,0,4,56,0,9,54,0,5,52,0,5,50,0,4,49,0,4,49
gap_enum2,467,7,7,4,1,1,1,0,8,58,0,4,56,0,9,54,0,5,52,0,5,50,0,4,49,0,4,49
gap_enum1,467,7,6,8,2,4,2,0,8,58,0,4,56,0,9,54,0,5,52,0,5,50,0,4,49,0,4,49
gap_enum2,467,7,6,8,1,3,1,0,8,58,0,4,56,0,9,54,0,5,52,0,5,50,0,4,49,0,4,49
gap_enum1,467,7,5,13,3,22,2,0,8,58,0,4,56,0,9,54,0,5,52,0,5,50,0,4,49,0,4,49
gap_enum2,467,7,5,13,1,7,2,0,8,58,0,4,56,0,9,54,0,5,52,0,5,50,0,4,49,0,4,49
gap_enum1,467,7,4,18,4,38,4,0,8,58,0,4,56,0,9,54,0,5,52,0,5,50,0,4,49,0,4,49
gap_enum2,467,7,4,18,1,10,2,0,8,58,0,4,56,0,9,54,0,5,52,0,5,50,0,4,49,0,4,49
gap_enum1,467,7,3,27,6,80,4,0,8,58,0,4,56,0,9,54,0,5,52,0,5,50,0,4,49,0,4,49
gap_enum2,467,7,3,27,1,17,2,0,8,58,0,4,56,0,9,54,0,5,52,0,5,50,0,4,49,0,4,49
