version,m,n,j,RT_j,gaps,steps,μs,r1,c1,j1,r2,c2,j2,r3,c3,j3,r4,c4,j4,r5,c5,j5,r6,c6,j6,r7,c7,j7
gap_enum1,416,7,6,13,2,10,2,0,8,56,0,4,55,0,5,54,0,4,53,0,9,50,0,9,42,0,4,40
gap_enum2,416,7,6,13,1,6,1,0,8,56,0,4,55,0,5,54,0,4,53,0,9,50,0,9,42,0,4,40
gap_enum1,416,7,5,22,4,33,3,0,8,56,0,4,55,0,5,54,0,4,53,0,9,50,0,9,42,0,4,40
gap_enum2,416,7,5,22,1,14,1,0,8,56,0,4,55,0,5,54,0,4,53,0,9,50,0,9,42,0,4,40
gap_enum1,416,7,4,26,5,48,3,0,8,56,0,4,55,0,5,54,0,4,53,0,9,50,0,9,42,0,4,40
gap_enum2,416,7,4,26,1,19,1,0,8,56,0,4,55,0,5,54,0,4,53,0,9,50,0,9,42,0,4,40
gap_enum1,416,7,3,31,7,91,7,0,8,56,0,4,55,0,5,54,0,4,53,0,9,50,0,9,42,0,4,40
gap_enum2,416,7,3,31,1,25,2,0,8,56,0,4,55,0,5,54,0,4,53,0,9,50,0,9,42,0,4,40
gap_enum1,416,7,2,35,8,124,5,0,8,56,0,4,55,0,5,54,0,4,53,0,9,50,0,9,42,0,4,40
gap_enum2,416,7,2,35,1,30,2,0,8,56,0,4,55,0,5,54,0,4,53,0,9,50,0,9,42,0,4,40
gap_enum1,416,7,1,-1,9,158,5,0,8,56,0,4,55,0,5,54,0,4,53,0,9,50,0,9,42,0,4,40
gap_enum2,416,7,1,-1,1,36,2,0,8,56,0,4,55,0,5,54,0,4,53,0,9,50,0,9,42,0,4,40
gap_enum1,417,7,7,5,1,1,1,0,5,58,0,4,52,0,4,45,0,7,45,0,7,45,0,8,41,0,5,40
gap_enum2,417,7,7,5,1,1,1,0,5,58,0,4,52,0,4,45,0,7,45,0,7,45,0,8,41,0,5,40
gap_enum1,417,7,6,13,2,10,2,0,5,58,0,4,52,0,4,45,0,7,45,0,7,45,0,8,41,0,5,40
gap_enum2,417,7,6,13,1,6,1,0,5,58,0,4,52,0,4,45,0,7,45,0,7,45,0,8,41,0,5,40
gap_enum1,417,7,5,20,3,19,2,0,5,58,0,4,52,0,4,45,0,7,45,0,7,45,0,8,41,0,5,40
gap_enum2,417,7,5,20,1,11,1,0,5,58,0,4,52,0,4,45,0,7,45,0,7,45,0,8,41,0,5,40
gap_enum1,417,7,4,27,4,28,3,0,5,58,0,4,52,0,4,45,0,7,45,0,7,45,0,8,41,0,5,40
gap_enum2,417,7,4,27,1,14,1,0,5,58,0,4,52,0,4,45,0,7,45,0,7,45,0,8,41,0,5,40
gap_enum1,417,7,3,31,5,40,3,0,5,58,0,4,52,0,4,45,0,7,45,0,7,45,0,8,41,0,5,40
gap_enum2,417,7,3,31,1,17,1,0,5,58,0,4,52,0,4,45,0,7,45,0,7,45,0,8,41,0,5,40
gap_enum1,417,7,2,35,7,109,4,0,5,58,0,4,52,0,4,45,0,7,45,0,7,45,0,8,41,0,5,40
gap_enum2,417,7,2,35,1,29,2,0,5,58,0,4,52,0,4,45,0,7,45,0,7,45,0,8,41,0,5,40
gap_enum1,417,7,1,40,9,160,5,0,5,58,0,4,52,0,4,45,0,7,45,0,7,45,0,8,41,0,5,40
gap_enum2,417,7,1,40,1,35,2,0,5,58,0,4,52,0,4,45,0,7,45,0,7,45,0,8,41,0,5,40
gap_enum1,418,7,7,7,1,1,1,0,9,58,0,5,57,0,8,57,0,5,55,0,7,50,0,5,43,0,7,42
gap_enum2,418,7,7,7,1,1,1,0,9,58,0,5,57,0,8,57,0,5,55,0,7,50,0,5,43,0,7,42
gap_enum1,418,7,6,12,2,10,2,0,9,58,0,5,57,0,8,57,0,5,55,0,7,50,0,5,43,0,7,42
gap_enum2,418,7,6,12,1,6,1,0,9,58,0,5,57,0,8,57,0,5,55,0,7,50,0,5,43,0,7,42
gap_enum1,418,7,5,19,4,33,3,0,9,58,0,5,57,0,8,57,0,5,55,0,7,50,0,5,43,0,7,42
gap_enum2,418,7,5,19,1,14,1,0,9,58,0,5,57,0,8,57,0,5,55,0,7,50,0,5,43,0,7,42
gap_enum1,418,7,4,24,6,62,3,0,9,58,0,5,57,0,8,57,0,5,55,0,7,50,0,5,43,0,7,42
gap_enum2,418,7,4,24,1,20,2,0,9,58,0,5,57,0,8,57,0,5,55,0,7,50,0,5,43,0,7,42
gap_enum1,418,7,3,32,7,91,4,0,9,58,0,5,57,0,8,57,0,5,55,0,7,50,0,5,43,0,7,42
gap_enum2,418,7,3,32,1,25,2,0,9,58,0,5,57,0,8,57,0,5,55,0,7,50,0,5,43,0,7,42
gap_enum1,418,7,2,37,8,109,4,0,9,58,0,5,57,0,8,57,0,5,55,0,7,50,0,5,43,0,7,42
gap_enum2,418,7,2,37,1,28,2,0,9,58,0,5,57,0,8,57,0,5,55,0,7,50,0,5,43,0,7,42
gap_enum1,418,7,1,-1,9,158,5,0,9,58,0,5,57,0,8,57,0,5,55,0,7,50,0,5,43,0,7,42
gap_enum2,418,7,1,-1,1,36,2,0,9,58,0,5,57,0,8,57,0,5,55,0,7,50,0,5,43,0,7,42
gap_enum1,419,7,7,4,1,1,1,0,7,56,0,8,56,0,4,55,0,7,54,0,5,53,0,8,43,0,4,40
gap_enum2,419,7,7,4,1,1,1,0,7,56,0,8,56,0,4,55,0,7,54,0,5,53,0,8,43,0,4,40
gap_enum1,419,7,6,12,2,10,2,0,7,56,0,8,56,0,4,55,0,7,54,0,5,53,0,8,43,0,4,40
gap_enum2,419,7,6,12,1,6,1,0,7,56,0,8,56,0,4,55,0,7,54,0,5,53,0,8,43,0,4,40
gap_enum1,419,7,5,17,5,33,3,0,7,56,0,8,56,0,4,55,0,7,54,0,5,53,0,8,43,0,4,40
gap_enum2,419,7,5,17,2,13,2,0,7,56,0,8,56,0,4,55,0,7,54,0,5,53,0,8,43,0,4,40
gap_enum1,419,7,4,24,6,62,4,0,7,56,0,8,56,0,4,55,0,7,54,0,5,53,0,8,43,0,4,40
gap_enum2,419,7,4,24,2,19,2,0,7,56,0,8,56,0,4,55,0,7,54,0,5,53,0,8,43,0,4,40
gap_enum1,419,7,3,28,7,91,4,0,7,56,0,8,56,0,4,55,0,7,54,0,5,53,0,8,43,0,4,40
gap_enum2,419,7,3,28,2,25,2,0,7,56,0,8,56,0,4,55,0,7,54,0,5,53,0,8,43,0,4,40
gap_enum1,419,7,2,36,8,124,5,0,7,56,0,8,56,0,4,55,0,7,54,0,5,53,0,8,43,0,4,40
gap_enum2,419,7,2,36,2,31,2,0,7,56,0,8,56,0,4,55,0,7,54,0,5,53,0,8,43,0,4,40
gap_enum1,419,7,1,-1,9,141,5,0,7,56,0,8,56,0,4,55,0,7,54,0,5,53,0,8,43,0,4,40
gap_enum2,419,7,1,-1,2,36,2,0,7,56,0,8,56,0,4,55,0,7,54,0,5,53,0,8,43,0,4,40
gap_enum1,420,7,7,9,1,1,1,0,7,51,0,7,46,0,9,45,0,4,44,0,4,43,0,7,43,0,9,41
gap_enum2,420,7,7,9,1,1,1,0,7,51,0,7,46,0,9,45,0,4,44,0,4,43,0,7,43,0,9,41
gap_enum1,420,7,6,16,2,10,2,0,7,51,0,7,46,0,9,45,0,4,44,0,4,43,0,7,43,0,9,41
gap_enum2,420,7,6,16,1,6,1,0,7,51,0,7,46,0,9,45,0,4,44,0,4,43,0,7,43,0,9,41
gap_enum1,420,7,5,20,3,17,2,0,7,51,0,7,46,0,9,45,0,4,44,0,4,43,0,7,43,0,9,41
gap_enum2,420,7,5,20,1,9,1,0,7,51,0,7,46,0,9,45,0,4,44,0,4,43,0,7,43,0,9,41
gap_enum1,420,7,4,24,4,38,3,0,7,51,0,7,46,0,9,45,0,4,44,0,4,43,0,7,43,0,9,41
gap_enum2,420,7,4,24,1,16,1,0,7,51,0,7,46,0,9,45,0,4,44,0,4,43,0,7,43,0,9,41
gap_enum1,420,7,3,33,5,59,3,0,7,51,0,7,46,0,9,45,0,4,44,0,4,43,0,7,43,0,9,41
gap_enum2,420,7,3,33,1,21,1,0,7,51,0,7,46,0,9,45,0,4,44,0,4,43,0,7,43,0,9,41
gap_enum1,420,7,2,40,6,84,4,0,7,51,0,7,46,0,9,45,0,4,44,0,4,43,0,7,43,0,9,41
gap_enum2,420,7,2,40,1,26,2,0,7,51,0,7,46,0,9,45,0,4,44,0,4,43,0,7,43,0,9,41
gap_enum1,420,7,1,-1,8,144,5,0,7,51,0,7,46,0,9,45,0,4,44,0,4,43,0,7,43,0,9,41
gap_enum2,420,7,1,-1,1,35,2,0,7,51,0,7,46,0,9,45,0,4,44,0,4,43,0,7,43,0,9,41
gap_enum1,421,7,7,9,1,1,1,0,7,59,0,6,50,0,5,47,0,6,44,0,5,43,0,7,42,0,9,40
gap_enum2,421,7,7,9,1,1,1,0,7,59,0,6,50,0,5,47,0,6,44,0,5,43,0,7,42,0,9,40
gap_enum1,421,7,6,16,2,10,2,0,7,59,0,6,50,0,5,47,0,6,44,0,5,43,0,7,42,0,9,40
gap_enum2,421,7,6,16,1,6,1,0,7,59,0,6,50,0,5,47,0,6,44,0,5,43,0,7,42,0,9,40
gap_enum1,421,7,5,21,3,22,2,0,7,59,0,6,50,0,5,47,0,6,44,0,5,43,0,7,42,0,9,40
gap_enum2,421,7,5,21,1,11,1,0,7,59,0,6,50,0,5,47,0,6,44,0,5,43,0,7,42,0,9,40
gap_enum1,421,7,4,27,4,38,3,0,7,59,0,6,50,0,5,47,0,6,44,0,5,43,0,7,42,0,9,40
gap_enum2,421,7,4,27,1,16,1,0,7,59,0,6,50,0,5,47,0,6,44,0,5,43,0,7,42,0,9,40
gap_enum1,421,7,3,32,5,59,3,0,7,59,0,6,50,0,5,47,0,6,44,0,5,43,0,7,42,0,9,40
gap_enum2,421,7,3,32,1,21,1,0,7,59,0,6,50,0,5,47,0,6,44,0,5,43,0,7,42,0,9,40
gap_enum1,421,7,2,38,7,109,4,0,7,59,0,6,50,0,5,47,0,6,44,0,5,43,0,7,42,0,9,40
gap_enum2,421,7,2,38,1,29,2,0,7,59,0,6,50,0,5,47,0,6,44,0,5,43,0,7,42,0,9,40
gap_enum1,421,7,1,-1,9,158,5,0,7,59,0,6,50,0,5,47,0,6,44,0,5,43,0,7,42,0,9,40
gap_enum2,421,7,1,-1,1,36,2,0,7,59,0,6,50,0,5,47,0,6,44,0,5,43,0,7,42,0,9,40
gap_enum1,422,7,7,7,1,1,1,0,8,55,0,6,53,0,7,51,0,9,50,0,4,47,0,6,46,0,7,40
gap_enum2,422,7,7,7,1,1,1,0,8,55,0,6,53,0,7,51,0,9,50,0,4,47,0,6,46,0,7,40
gap_enum1,422,7,6,13,2,10,2,0,8,55,0,6,53,0,7,51,0,9,50,0,4,47,0,6,46,0,7,40
gap_enum2,422,7,6,13,1,6,1,0,8,55,0,6,53,0,7,51,0,9,50,0,4,47,0,6,46,0,7,40
gap_enum1,422,7,5,17,3,19,2,0,8,55,0,6,53,0,7,51,0,9,50,0,4,47,0,6,46,0,7,40
gap_enum2,422,7,5,17,1,11,1,0,8,55,0,6,53,0,7,51,0,9,50,0,4,47,0,6,46,0,7,40
gap_enum1,422,7,4,26,5,53,3,0,8,55,0,6,53,0,7,51,0,9,50,0,4,47,0,6,46,0,7,40
gap_enum2,422,7,4,26,1,19,2,0,8,55,0,6,53,0,7,51,0,9,50,0,4,47,0,6,46,0,7,40
gap_enum1,422,7,3,33,6,80,4,0,8,55,0,6,53,0,7,51,0,9,50,0,4,47,0,6,46,0,7,40
gap_enum2,422,7,3,33,1,24,2,0,8,55,0,6,53,0,7,51,0,9,50,0,4,47,0,6,46,0,7,40
gap_enum1,422,7,2,39,7,104,4,0,8,55,0,6,53,0,7,51,0,9,50,0,4,47,0,6,46,0,7,40
gap_enum2,422,7,2,39,1,29,2,0,8,55,0,6,53,0,7,51,0,9,50,0,4,47,0,6,46,0,7,40
gap_enum1,422,7,1,-1,9,158,5,0,8,55,0,6,53,0,7,51,0,9,50,0,4,47,0,6,46,0,7,40
gap_enum2,422,7,1,-1,1,36,2,0,8,55,0,6,53,0,7,51,0,9,50,0,4,47,0,6,46,0,7,40
gap_enum1,423,7,7,7,1,1,1,0,5,58,0,7,57,0,4,49,0,5,47,0,9,44,0,5,41,0,7,40
gap_enum2,423,7,7,7,1,1,1,0,5,58,0,7,57,0,4,49,0,5,47,0,9,44,0,5,41,0,7,40
gap_enum1,423,7,6,12,2,10,2,0,5,58,0,7,57,0,4,49,0,5,47,0,9,44,0,5,41,0,7,40
gap_enum2,423,7,6,12,1,6,1,0,5,58,0,7,57,0,4,49,0,5,47,0,9,44,0,5,41,0,7,40
gap_enum1,423,7,5,21,3,22,2,0,5,58,0,7,57,0,4,49,0,5,47,0,9,44,0,5,41,0,7,40
gap_enum2,423,7,5,21,1,11,1,0,5,58,0,7,57,0,4,49,0,5,47,0,9,44,0,5,41,0,7,40
gap_enum1,423,7,4,26,4,35,3,0,5,58,0,7,57,0,4,49,0,5,47,0,9,44,0,5,41,0,7,40
gap_enum2,423,7,4,26,1,16,1,0,5,58,0,7,57,0,4,49,0,5,47,0,9,44,0,5,41,0,7,40
gap_enum1,423,7,3,30,6,80,4,0,5,58,0,7,57,0,4,49,0,5,47,0,9,44,0,5,41,0,7,40
gap_enum2,423,7,3,30,1,24,2,0,5,58,0,7,57,0,4,49,0,5,47,0,9,44,0,5,41,0,7,40
gap_enum1,423,7,2,37,8,124,5,0,5,58,0,7,57,0,4,49,0,5,47,0,9,44,0,5,41,0,7,40
gap_enum2,423,7,2,37,1,30,2,0,5,58,0,7,57,0,4,49,0,5,47,0,9,44,0,5,41,0,7,40
gap_enum1,423,7,1,-1,9,158,5,0,5,58,0,7,57,0,4,49,0,5,47,0,9,44,0,5,41,0,7,40
gap_enum2,423,7,1,-1,1,36,2,0,5,58,0,7,57,0,4,49,0,5,47,0,9,44,0,5,41,0,7,40
gap_enum1,424,7,7,9,1,1,1,0,8,54,0,6,53,0,7,47,0,8,47,0,4,43,0,5,41,0,9,40
gap_enum2,424,7,7,9,1,1,1,0,8,54,0,6,53,0,7,47,0,8,47,0,4,43,0,5,41,0,9,40
gap_enum1,424,7,6,14,2,10,2,0,8,54,0,6,53,0,7,47,0,8,47,0,4,43,0,5,41,0,9,40
gap_enum2,424,7,6,14,1,6,1,0,8,54,0,6,53,0,7,47,0,8,47,0,4,43,0,5,41,0,9,40
gap_enum1,424,7,5,18,3,22,2,0,8,54,0,6,53,0,7,47,0,8,47,0,4,43,0,5,41,0,9,40
gap_enum2,424,7,5,18,1,11,1,0,8,54,0,6,53,0,7,47,0,8,47,0,4,43,0,5,41,0,9,40
gap_enum1,424,7,4,26,4,38,3,0,8,54,0,6,53,0,7,47,0,8,47,0,4,43,0,5,41,0,9,40
gap_enum2,424,7,4,26,1,16,1,0,8,54,0,6,53,0,7,47,0,8,47,0,4,43,0,5,41,0,9,40
gap_enum1,424,7,3,33,5,50,3,0,8,54,0,6,53,0,7,47,0,8,47,0,4,43,0,5,41,0,9,40
gap_enum2,424,7,3,33,1,19,1,0,8,54,0,6,53,0,7,47,0,8,47,0,4,43,0,5,41,0,9,40
gap_enum1,424,7,2,39,7,109,4,0,8,54,0,6,53,0,7,47,0,8,47,0,4,43,0,5,41,0,9,40
gap_enum2,424,7,2,39,1,29,2,0,8,54,0,6,53,0,7,47,0,8,47,0,4,43,0,5,41,0,9,40
gap_enum1,424,7,1,-1,8,139,5,0,8,54,0,6,53,0,7,47,0,8,47,0,4,43,0,5,41,0,9,40
gap_enum2,424,7,1,-1,1,35,2,0,8,54,0,6,53,0,7,47,0,8,47,0,4,43,0,5,41,0,9,40
gap_enum1,425,7,7,5,1,1,1,0,8,59,0,5,54,0,8,54,0,6,52,0,5,51,0,7,41,0,5,40
gap_enum2,425,7,7,5,1,1,1,0,8,59,0,5,54,0,8,54,0,6,52,0,5,51,0,7,41,0,5,40
gap_enum1,425,7,6,12,2,10,2,0,8,59,0,5,54,0,8,54,0,6,52,0,5,51,0,7,41,0,5,40
gap_enum2,425,7,6,12,1,6,1,0,8,59,0,5,54,0,8,54,0,6,52,0,5,51,0,7,41,0,5,40
gap_enum1,425,7,5,17,4,33,3,0,8,59,0,5,54,0,8,54,0,6,52,0,5,51,0,7,41,0,5,40
gap_enum2,425,7,5,17,1,14,2,0,8,59,0,5,54,0,8,54,0,6,52,0,5,51,0,7,41,0,5,40
gap_enum1,425,7,4,23,5,48,3,0,8,59,0,5,54,0,8,54,0,6,52,0,5,51,0,7,41,0,5,40
gap_enum2,425,7,4,23,1,19,2,0,8,59,0,5,54,0,8,54,0,6,52,0,5,51,0,7,41,0,5,40
gap_enum1,425,7,3,31,7,91,4,0,8,59,0,5,54,0,8,54,0,6,52,0,5,51,0,7,41,0,5,40
gap_enum2,425,7,3,31,1,25,2,0,8,59,0,5,54,0,8,54,0,6,52,0,5,51,0,7,41,0,5,40
gap_enum1,425,7,2,36,8,109,4,0,8,59,0,5,54,0,8,54,0,6,52,0,5,51,0,7,41,0,5,40
gap_enum2,425,7,2,36,1,28,2,0,8,59,0,5,54,0,8,54,0,6,52,0,5,51,0,7,41,0,5,40
gap_enum1,425,7,1,-1,10,170,8,0,8,59,0,5,54,0,8,54,0,6,52,0,5,51,0,7,41,0,5,40
gap_enum2,425,7,1,-1,1,37,2,0,8,59,0,5,54,0,8,54,0,6,52,0,5,51,0,7,41,0,5,40
gap_enum1,426,7,7,7,1,1,1,0,6,59,0,5,56,0,8,48,0,4,47,0,6,47,0,4,46,0,7,44
gap_enum2,426,7,7,7,1,1,1,0,6,59,0,5,56,0,8,48,0,4,47,0,6,47,0,4,46,0,7,44
gap_enum1,426,7,6,11,2,10,2,0,6,59,0,5,56,0,8,48,0,4,47,0,6,47,0,4,46,0,7,44
gap_enum2,426,7,6,11,1,6,1,0,6,59,0,5,56,0,8,48,0,4,47,0,6,47,0,4,46,0,7,44
gap_enum1,426,7,5,17,3,22,2,0,6,59,0,5,56,0,8,48,0,4,47,0,6,47,0,4,46,0,7,44
gap_enum2,426,7,5,17,1,11,1,0,6,59,0,5,56,0,8,48,0,4,47,0,6,47,0,4,46,0,7,44
gap_enum1,426,7,4,21,4,31,3,0,6,59,0,5,56,0,8,48,0,4,47,0,6,47,0,4,46,0,7,44
gap_enum2,426,7,4,21,1,14,1,0,6,59,0,5,56,0,8,48,0,4,47,0,6,47,0,4,46,0,7,44
gap_enum1,426,7,3,29,5,59,3,0,6,59,0,5,56,0,8,48,0,4,47,0,6,47,0,4,46,0,7,44
gap_enum2,426,7,3,29,1,21,1,0,6,59,0,5,56,0,8,48,0,4,47,0,6,47,0,4,46,0,7,44
gap_enum1,426,7,2,34,8,124,5,0,6,59,0,5,56,0,8,48,0,4,47,0,6,47,0,4,46,0,7,44
gap_enum2,426,7,2,34,1,30,2,0,6,59,0,5,56,0,8,48,0,4,47,0,6,47,0,4,46,0,7,44
gap_enum1,426,7,1,40,9,160,5,0,6,59,0,5,56,0,8,48,0,4,47,0,6,47,0,4,46,0,7,44
gap_enum2,426,7,1,40,1,35,2,0,6,59,0,5,56,0,8,48,0,4,47,0,6,47,0,4,46,0,7,44
gap_enum1,427,7,7,7,1,1,1,0,4,59,0,5,58,0,9,57,0,6,52,0,9,47,0,6,42,0,7,41
gap_enum2,427,7,7,7,1,1,1,0,4,59,0,5,58,0,9,57,0,6,52,0,9,47,0,6,42,0,7,41
gap_enum1,427,7,6,13,2,10,2,0,4,59,0,5,58,0,9,57,0,6,52,0,9,47,0,6,42,0,7,41
gap_enum2,427,7,6,13,1,6,1,0,4,59,0,5,58,0,9,57,0,6,52,0,9,47,0,6,42,0,7,41
gap_enum1,427,7,5,22,3,22,2,0,4,59,0,5,58,0,9,57,0,6,52,0,9,47,0,6,42,0,7,41
gap_enum2,427,7,5,22,1,11,1,0,4,59,0,5,58,0,9,57,0,6,52,0,9,47,0,6,42,0,7,41
gap_enum1,427,7,4,28,5,53,3,0,4,59,0,5,58,0,9,57,0,6,52,0,9,47,0,6,42,0,7,41
gap_enum2,427,7,4,28,1,19,2,0,4,59,0,5,58,0,9,57,0,6,52,0,9,47,0,6,42,0,7,41
gap_enum1,427,7,3,37,7,91,4,0,4,59,0,5,58,0,9,57,0,6,52,0,9,47,0,6,42,0,7,41
gap_enum2,427,7,3,37,1,25,2,0,4,59,0,5,58,0,9,57,0,6,52,0,9,47,0,6,42,0,7,41
gap_enum1,427,7,2,-1,8,122,5,0,4,59,0,5,58,0,9,57,0,6,52,0,9,47,0,6,42,0,7,41
gap_enum2,427,7,2,-1,1,31,2,0,4,59,0,5,58,0,9,57,0,6,52,0,9,47,0,6,42,0,7,41
gap_enum1,428,7,7,8,1,1,1,0,4,59,0,8,57,0,9,57,0,9,55,0,7,48,0,7,44,0,8,43
gap_enum2,428,7,7,8,1,1,1,0,4,59,0,8,57,0,9,57,0,9,55,0,7,48,0,7,44,0,8,43
gap_enum1,428,7,6,15,2,10,2,0,4,59,0,8,57,0,9,57,0,9,55,0,7,48,0,7,44,0,8,43
gap_enum2,428,7,6,15,1,6,1,0,4,59,0,8,57,0,9,57,0,9,55,0,7,48,0,7,44,0,8,43
gap_enum1,428,7,5,22,3,22,2,0,4,59,0,8,57,0,9,57,0,9,55,0,7,48,0,7,44,0,8,43
gap_enum2,428,7,5,22,1,11,1,0,4,59,0,8,57,0,9,57,0,9,55,0,7,48,0,7,44,0,8,43
gap_enum1,428,7,4,31,5,53,3,0,4,59,0,8,57,0,9,57,0,9,55,0,7,48,0,7,44,0,8,43
gap_enum2,428,7,4,31,1,19,1,0,4,59,0,8,57,0,9,57,0,9,55,0,7,48,0,7,44,0,8,43
gap_enum1,428,7,3,40,6,80,4,0,4,59,0,8,57,0,9,57,0,9,55,0,7,48,0,7,44,0,8,43
gap_enum2,428,7,3,40,1,24,2,0,4,59,0,8,57,0,9,57,0,9,55,0,7,48,0,7,44,0,8,43
gap_enum1,428,7,2,-1,7,95,4,0,4,59,0,8,57,0,9,57,0,9,55,0,7,48,0,7,44,0,8,43
gap_enum2,428,7,2,-1,1,28,2,0,4,59,0,8,57,0,9,57,0,9,55,0,7,48,0,7,44,0,8,43
gap_enum1,429,7,7,6,1,1,1,0,4,54,0,4,54,0,9,50,0,4,48,0,9,48,0,7,47,0,6,40
gap_enum2,429,7,7,6,1,1,1,0,4,54,0,4,54,0,9,50,0,4,48,0,9,48,0,7,47,0,6,40
gap_enum1,429,7,6,13,3,10,2,0,4,54,0,4,54,0,9,50,0,4,48,0,9,48,0,7,47,0,6,40
gap_enum2,429,7,6,13,2,7,2,0,4,54,0,4,54,0,9,50,0,4,48,0,9,48,0,7,47,0,6,40
gap_enum1,429,7,5,22,4,33,3,0,4,54,0,4,54,0,9,50,0,4,48,0,9,48,0,7,47,0,6,40
gap_enum2,429,7,5,22,2,13,2,0,4,54,0,4,54,0,9,50,0,4,48,0,9,48,0,7,47,0,6,40
gap_enum1,429,7,4,26,5,44,3,0,4,54,0,4,54,0,9,50,0,4,48,0,9,48,0,7,47,0,6,40
gap_enum2,429,7,4,26,2,16,2,0,4,54,0,4,54,0,9,50,0,4,48,0,9,48,0,7,47,0,6,40
gap_enum1,429,7,3,35,6,80,4,0,4,54,0,4,54,0,9,50,0,4,48,0,9,48,0,7,47,0,6,40
gap_enum2,429,7,3,35,2,25,2,0,4,54,0,4,54,0,9,50,0,4,48,0,9,48,0,7,47,0,6,40
gap_enum1,429,7,2,39,7,104,4,0,4,54,0,4,54,0,9,50,0,4,48,0,9,48,0,7,47,0,6,40
gap_enum2,429,7,2,39,2,31,2,0,4,54,0,4,54,0,9,50,0,4,48,0,9,48,0,7,47,0,6,40
gap_enum1,429,7,1,-1,8,124,5,0,4,54,0,4,54,0,9,50,0,4,48,0,9,48,0,7,47,0,6,40
gap_enum2,429,7,1,-1,2,36,2,0,4,54,0,4,54,0,9,50,0,4,48,0,9,48,0,7,47,0,6,40
gap_enum1,430,7,7,4,1,1,1,0,7,59,0,4,58,0,9,58,0,7,56,0,8,56,0,7,54,0,4,44
gap_enum2,430,7,7,4,1,1,1,0,7,59,0,4,58,0,9,58,0,7,56,0,8,56,0,7,54,0,4,44
gap_enum1,430,7,6,11,3,10,2,0,7,59,0,4,58,0,9,58,0,7,56,0,8,56,0,7,54,0,4,44
gap_enum2,430,7,6,11,2,7,2,0,7,59,0,4,58,0,9,58,0,7,56,0,8,56,0,7,54,0,4,44
gap_enum1,430,7,5,19,4,33,3,0,7,59,0,4,58,0,9,58,0,7,56,0,8,56,0,7,54,0,4,44
gap_enum2,430,7,5,19,2,13,2,0,7,59,0,4,58,0,9,58,0,7,56,0,8,56,0,7,54,0,4,44
gap_enum1,430,7,4,26,5,44,3,0,7,59,0,4,58,0,9,58,0,7,56,0,8,56,0,7,54,0,4,44
gap_enum2,430,7,4,26,2,16,2,0,7,59,0,4,58,0,9,58,0,7,56,0,8,56,0,7,54,0,4,44
gap_enum1,430,7,3,35,6,80,4,0,7,59,0,4,58,0,9,58,0,7,56,0,8,56,0,7,54,0,4,44
gap_enum2,430,7,3,35,2,25,2,0,7,59,0,4,58,0,9,58,0,7,56,0,8,56,0,7,54,0,4,44
gap_enum1,430,7,2,39,7,96,4,0,7,59,0,4,58,0,9,58,0,7,56,0,8,56,0,7,54,0,4,44
gap_enum2,430,7,2,39,2,28,2,0,7,59,0,4,58,0,9,58,0,7,56,0,8,56,0,7,54,0,4,44
gap_enum1,430,7,1,-1,8,144,5,0,7,59,0,4,58,0,9,58,0,7,56,0,8,56,0,7,54,0,4,44
gap_enum2,430,7,1,-1,2,39,2,0,7,59,0,4,58,0,9,58,0,7,56,0,8,56,0,7,54,0,4,44
gap_enum1,431,7,7,7,1,1,1,0,4,58,0,9,57,0,7,56,0,7,52,0,4,44,0,8,44,0,7,41
gap_enum2,431,7,7,7,1,1,1,0,4,58,0,9,57,0,7,56,0,7,52,0,4,44,0,8,44,0,7,41
gap_enum1,431,7,6,15,2,10,2,0,4,58,0,9,57,0,7,56,0,7,52,0,4,44,0,8,44,0,7,41
gap_enum2,431,7,6,15,1,6,1,0,4,58,0,9,57,0,7,56,0,7,52,0,4,44,0,8,44,0,7,41
gap_enum1,431,7,5,19,3,17,2,0,4,58,0,9,57,0,7,56,0,7,52,0,4,44,0,8,44,0,7,41
gap_enum2,431,7,5,19,1,9,1,0,4,58,0,9,57,0,7,56,0,7,52,0,4,44,0,8,44,0,7,41
gap_enum1,431,7,4,26,5,53,3,0,4,58,0,9,57,0,7,56,0,7,52,0,4,44,0,8,44,0,7,41
gap_enum2,431,7,4,26,1,19,2,0,4,58,0,9,57,0,7,56,0,7,52,0,4,44,0,8,44,0,7,41
gap_enum1,431,7,3,33,6,75,4,0,4,58,0,9,57,0,7,56,0,7,52,0,4,44,0,8,44,0,7,41
gap_enum2,431,7,3,33,1,24,2,0,4,58,0,9,57,0,7,56,0,7,52,0,4,44,0,8,44,0,7,41
gap_enum1,431,7,2,-1,8,122,5,0,4,58,0,9,57,0,7,56,0,7,52,0,4,44,0,8,44,0,7,41
gap_enum2,431,7,2,-1,1,31,2,0,4,58,0,9,57,0,7,56,0,7,52,0,4,44,0,8,44,0,7,41
gap_enum1,432,7,7,7,1,1,1,0,4,54,0,4,53,0,6,52,0,9,48,0,8,47,0,5,45,0,7,41
gap_enum2,432,7,7,7,1,1,1,0,4,54,0,4,53,0,6,52,0,9,48,0,8,47,0,5,45,0,7,41
gap_enum1,432,7,6,12,2,10,2,0,4,54,0,4,53,0,6,52,0,9,48,0,8,47,0,5,45,0,7,41
gap_enum2,432,7,6,12,1,6,1,0,4,54,0,4,53,0,6,52,0,9,48,0,8,47,0,5,45,0,7,41
