version,m,n,j,RT_j,gaps,steps,μs,r1,c1,j1,r2,c2,j2,r3,c3,j3,r4,c4,j4,r5,c5,j5
gap_enum1,380,5,5,6,1,1,1,0,9,59,0,7,45,0,9,45,0,4,43,0,6,43
gap_enum2,380,5,5,6,1,1,1,0,9,59,0,7,45,0,9,45,0,4,43,0,6,43
gap_enum1,380,5,4,10,2,4,2,0,9,59,0,7,45,0,9,45,0,4,43,0,6,43
gap_enum2,380,5,4,10,1,3,1,0,9,59,0,7,45,0,9,45,0,4,43,0,6,43
gap_enum1,380,5,3,19,3,22,2,0,9,59,0,7,45,0,9,45,0,4,43,0,6,43
gap_enum2,380,5,3,19,1,7,2,0,9,59,0,7,45,0,9,45,0,4,43,0,6,43
gap_enum1,380,5,2,26,4,31,3,0,9,59,0,7,45,0,9,45,0,4,43,0,6,43
gap_enum2,380,5,2,26,1,9,2,0,9,59,0,7,45,0,9,45,0,4,43,0,6,43
gap_enum1,380,5,1,35,7,91,4,0,9,59,0,7,45,0,9,45,0,4,43,0,6,43
gap_enum2,380,5,1,35,1,21,2,0,9,59,0,7,45,0,9,45,0,4,43,0,6,43
gap_enum1,381,5,5,7,1,1,1,0,5,59,0,6,50,0,7,48,0,8,47,0,7,43
gap_enum2,381,5,5,7,1,1,1,0,5,59,0,6,50,0,7,48,0,8,47,0,7,43
gap_enum1,381,5,4,15,2,10,2,0,5,59,0,6,50,0,7,48,0,8,47,0,7,43
gap_enum2,381,5,4,15,1,4,2,0,5,59,0,6,50,0,7,48,0,8,47,0,7,43
gap_enum1,381,5,3,22,3,22,2,0,5,59,0,6,50,0,7,48,0,8,47,0,7,43
gap_enum2,381,5,3,22,1,7,8,0,5,59,0,6,50,0,7,48,0,8,47,0,7,43
gap_enum1,381,5,2,28,4,35,3,0,5,59,0,6,50,0,7,48,0,8,47,0,7,43
gap_enum2,381,5,2,28,1,10,2,0,5,59,0,6,50,0,7,48,0,8,47,0,7,43
gap_enum1,381,5,1,33,7,91,4,0,5,59,0,6,50,0,7,48,0,8,47,0,7,43
gap_enum2,381,5,1,33,1,21,2,0,5,59,0,6,50,0,7,48,0,8,47,0,7,43
gap_enum1,382,5,5,8,1,1,1,0,7,57,0,6,53,0,5,48,0,7,42,0,8,40
gap_enum2,382,5,5,8,1,1,1,0,7,57,0,6,53,0,5,48,0,7,42,0,8,40
gap_enum1,382,5,4,15,2,10,2,0,7,57,0,6,53,0,5,48,0,7,42,0,8,40
gap_enum2,382,5,4,15,1,4,2,0,7,57,0,6,53,0,5,48,0,7,42,0,8,40
gap_enum1,382,5,3,20,3,19,2,0,7,57,0,6,53,0,5,48,0,7,42,0,8,40
gap_enum2,382,5,3,20,1,7,2,0,7,57,0,6,53,0,5,48,0,7,42,0,8,40
gap_enum1,382,5,2,26,5,53,3,0,7,57,0,6,53,0,5,48,0,7,42,0,8,40
gap_enum2,382,5,2,26,1,14,2,0,7,57,0,6,53,0,5,48,0,7,42,0,8,40
gap_enum1,382,5,1,33,7,91,4,0,7,57,0,6,53,0,5,48,0,7,42,0,8,40
gap_enum2,382,5,1,33,1,21,2,0,7,57,0,6,53,0,5,48,0,7,42,0,8,40
gap_enum1,383,5,5,7,1,1,1,0,6,59,0,6,51,0,6,51,0,4,42,0,7,41
gap_enum2,383,5,5,7,1,1,1,0,6,59,0,6,51,0,6,51,0,4,42,0,7,41
gap_enum1,383,5,4,11,2,10,2,0,6,59,0,6,51,0,6,51,0,4,42,0,7,41
gap_enum2,383,5,4,11,1,4,2,0,6,59,0,6,51,0,6,51,0,4,42,0,7,41
gap_enum1,383,5,3,17,4,33,3,0,6,59,0,6,51,0,6,51,0,4,42,0,7,41
gap_enum2,383,5,3,17,1,11,2,0,6,59,0,6,51,0,6,51,0,4,42,0,7,41
gap_enum1,383,5,2,23,5,44,5,0,6,59,0,6,51,0,6,51,0,4,42,0,7,41
gap_enum2,383,5,2,23,1,13,2,0,6,59,0,6,51,0,6,51,0,4,42,0,7,41
gap_enum1,383,5,1,29,8,99,4,0,6,59,0,6,51,0,6,51,0,4,42,0,7,41
gap_enum2,383,5,1,29,1,25,2,0,6,59,0,6,51,0,6,51,0,4,42,0,7,41
gap_enum1,384,5,5,6,1,1,1,0,8,52,0,4,51,0,5,51,0,8,45,0,6,42
gap_enum2,384,5,5,6,1,1,1,0,8,52,0,4,51,0,5,51,0,8,45,0,6,42
gap_enum1,384,5,4,14,2,10,2,0,8,52,0,4,51,0,5,51,0,8,45,0,6,42
gap_enum2,384,5,4,14,1,4,2,0,8,52,0,4,51,0,5,51,0,8,45,0,6,42
gap_enum1,384,5,3,19,4,33,3,0,8,52,0,4,51,0,5,51,0,8,45,0,6,42
gap_enum2,384,5,3,19,1,11,2,0,8,52,0,4,51,0,5,51,0,8,45,0,6,42
gap_enum1,384,5,2,23,5,44,3,0,8,52,0,4,51,0,5,51,0,8,45,0,6,42
gap_enum2,384,5,2,23,1,13,2,0,8,52,0,4,51,0,5,51,0,8,45,0,6,42
gap_enum1,384,5,1,31,6,80,4,0,8,52,0,4,51,0,5,51,0,8,45,0,6,42
gap_enum2,384,5,1,31,1,17,2,0,8,52,0,4,51,0,5,51,0,8,45,0,6,42
gap_enum1,385,5,5,6,1,1,1,0,9,50,0,6,48,0,8,47,0,8,44,0,6,41
gap_enum2,385,5,5,6,1,1,1,0,9,50,0,6,48,0,8,47,0,8,44,0,6,41
gap_enum1,385,5,4,14,2,10,2,0,9,50,0,6,48,0,8,47,0,8,44,0,6,41
gap_enum2,385,5,4,14,1,4,2,0,9,50,0,6,48,0,8,47,0,8,44,0,6,41
gap_enum1,385,5,3,22,3,19,4,0,9,50,0,6,48,0,8,47,0,8,44,0,6,41
gap_enum2,385,5,3,22,1,7,3,0,9,50,0,6,48,0,8,47,0,8,44,0,6,41
gap_enum1,385,5,2,28,5,53,4,0,9,50,0,6,48,0,8,47,0,8,44,0,6,41
gap_enum2,385,5,2,28,1,14,3,0,9,50,0,6,48,0,8,47,0,8,44,0,6,41
gap_enum1,385,5,1,37,6,80,5,0,9,50,0,6,48,0,8,47,0,8,44,0,6,41
gap_enum2,385,5,1,37,1,17,3,0,9,50,0,6,48,0,8,47,0,8,44,0,6,41
gap_enum1,386,5,5,4,1,1,2,0,6,53,0,4,51,0,9,49,0,6,48,0,4,43
gap_enum2,386,5,5,4,1,1,2,0,6,53,0,4,51,0,9,49,0,6,48,0,4,43
gap_enum1,386,5,4,10,3,10,3,0,6,53,0,4,51,0,9,49,0,6,48,0,4,43
gap_enum2,386,5,4,10,2,5,4,0,6,53,0,4,51,0,9,49,0,6,48,0,4,43
gap_enum1,386,5,3,19,4,33,6,0,6,53,0,4,51,0,9,49,0,6,48,0,4,43
gap_enum2,386,5,3,19,2,12,5,0,6,53,0,4,51,0,9,49,0,6,48,0,4,43
gap_enum1,386,5,2,23,5,53,7,0,6,53,0,4,51,0,9,49,0,6,48,0,4,43
gap_enum2,386,5,2,23,2,19,5,0,6,53,0,4,51,0,9,49,0,6,48,0,4,43
gap_enum1,386,5,1,29,6,80,7,0,6,53,0,4,51,0,9,49,0,6,48,0,4,43
gap_enum2,386,5,1,29,2,26,6,0,6,53,0,4,51,0,9,49,0,6,48,0,4,43
gap_enum1,387,5,5,4,1,1,4,0,9,59,0,4,57,0,8,49,0,7,44,0,4,42
gap_enum2,387,5,5,4,1,1,4,0,9,59,0,4,57,0,8,49,0,7,44,0,4,42
gap_enum1,387,5,4,11,2,10,6,0,9,59,0,4,57,0,8,49,0,7,44,0,4,42
gap_enum2,387,5,4,11,1,4,5,0,9,59,0,4,57,0,8,49,0,7,44,0,4,42
gap_enum1,387,5,3,19,4,33,7,0,9,59,0,4,57,0,8,49,0,7,44,0,4,42
gap_enum2,387,5,3,19,1,11,7,0,9,59,0,4,57,0,8,49,0,7,44,0,4,42
gap_enum1,387,5,2,23,6,62,9,0,9,59,0,4,57,0,8,49,0,7,44,0,4,42
gap_enum2,387,5,2,23,1,18,5,0,9,59,0,4,57,0,8,49,0,7,44,0,4,42
gap_enum1,387,5,1,32,7,91,9,0,9,59,0,4,57,0,8,49,0,7,44,0,4,42
gap_enum2,387,5,1,32,1,21,6,0,9,59,0,4,57,0,8,49,0,7,44,0,4,42
gap_enum1,388,5,5,6,1,1,5,0,8,54,0,5,52,0,8,52,0,7,48,0,6,44
gap_enum2,388,5,5,6,1,1,5,0,8,54,0,5,52,0,8,52,0,7,48,0,6,44
gap_enum1,388,5,4,13,2,10,6,0,8,54,0,5,52,0,8,52,0,7,48,0,6,44
gap_enum2,388,5,4,13,1,4,5,0,8,54,0,5,52,0,8,52,0,7,48,0,6,44
gap_enum1,388,5,3,21,4,33,6,0,8,54,0,5,52,0,8,52,0,7,48,0,6,44
gap_enum2,388,5,3,21,1,11,5,0,8,54,0,5,52,0,8,52,0,7,48,0,6,44
gap_enum1,388,5,2,26,5,44,7,0,8,54,0,5,52,0,8,52,0,7,48,0,6,44
gap_enum2,388,5,2,26,1,13,6,0,8,54,0,5,52,0,8,52,0,7,48,0,6,44
gap_enum1,388,5,1,34,6,80,8,0,8,54,0,5,52,0,8,52,0,7,48,0,6,44
gap_enum2,388,5,1,34,1,17,6,0,8,54,0,5,52,0,8,52,0,7,48,0,6,44
gap_enum1,389,5,5,4,1,1,4,0,6,52,0,4,49,0,7,43,0,6,42,0,4,41
gap_enum2,389,5,5,4,1,1,5,0,6,52,0,4,49,0,7,43,0,6,42,0,4,41
gap_enum1,389,5,4,10,2,10,6,0,6,52,0,4,49,0,7,43,0,6,42,0,4,41
gap_enum2,389,5,4,10,1,4,4,0,6,52,0,4,49,0,7,43,0,6,42,0,4,41
gap_enum1,389,5,3,17,3,22,5,0,6,52,0,4,49,0,7,43,0,6,42,0,4,41
gap_enum2,389,5,3,17,1,7,5,0,6,52,0,4,49,0,7,43,0,6,42,0,4,41
gap_enum1,389,5,2,21,5,53,7,0,6,52,0,4,49,0,7,43,0,6,42,0,4,41
gap_enum2,389,5,2,21,1,14,5,0,6,52,0,4,49,0,7,43,0,6,42,0,4,41
gap_enum1,389,5,1,27,7,91,9,0,6,52,0,4,49,0,7,43,0,6,42,0,4,41
gap_enum2,389,5,1,27,1,21,4,0,6,52,0,4,49,0,7,43,0,6,42,0,4,41
gap_enum1,390,5,5,8,1,1,4,0,4,56,0,6,56,0,6,55,0,6,53,0,8,48
gap_enum2,390,5,5,8,1,1,4,0,4,56,0,6,56,0,6,55,0,6,53,0,8,48
gap_enum1,390,5,4,14,2,10,5,0,4,56,0,6,56,0,6,55,0,6,53,0,8,48
gap_enum2,390,5,4,14,1,4,4,0,4,56,0,6,56,0,6,55,0,6,53,0,8,48
gap_enum1,390,5,3,20,3,22,6,0,4,56,0,6,56,0,6,55,0,6,53,0,8,48
gap_enum2,390,5,3,20,1,7,5,0,4,56,0,6,56,0,6,55,0,6,53,0,8,48
gap_enum1,390,5,2,26,4,35,7,0,4,56,0,6,56,0,6,55,0,6,53,0,8,48
gap_enum2,390,5,2,26,1,10,4,0,4,56,0,6,56,0,6,55,0,6,53,0,8,48
gap_enum1,390,5,1,30,5,47,7,0,4,56,0,6,56,0,6,55,0,6,53,0,8,48
gap_enum2,390,5,1,30,1,12,5,0,4,56,0,6,56,0,6,55,0,6,53,0,8,48
gap_enum1,391,5,5,9,1,1,5,0,5,57,0,6,54,0,9,45,0,5,44,0,9,41
gap_enum2,391,5,5,9,1,1,4,0,5,57,0,6,54,0,9,45,0,5,44,0,9,41
gap_enum1,391,5,4,14,2,10,5,0,5,57,0,6,54,0,9,45,0,5,44,0,9,41
gap_enum2,391,5,4,14,1,4,4,0,5,57,0,6,54,0,9,45,0,5,44,0,9,41
gap_enum1,391,5,3,23,3,22,5,0,5,57,0,6,54,0,9,45,0,5,44,0,9,41
gap_enum2,391,5,3,23,1,7,18,0,5,57,0,6,54,0,9,45,0,5,44,0,9,41
gap_enum1,391,5,2,29,5,53,8,0,5,57,0,6,54,0,9,45,0,5,44,0,9,41
gap_enum2,391,5,2,29,1,14,4,0,5,57,0,6,54,0,9,45,0,5,44,0,9,41
gap_enum1,391,5,1,34,7,91,8,0,5,57,0,6,54,0,9,45,0,5,44,0,9,41
gap_enum2,391,5,1,34,1,21,4,0,5,57,0,6,54,0,9,45,0,5,44,0,9,41
gap_enum1,392,5,5,4,1,1,2,0,7,56,0,5,55,0,7,51,0,8,51,0,4,40
gap_enum2,392,5,5,4,1,1,2,0,7,56,0,5,55,0,7,51,0,8,51,0,4,40
gap_enum1,392,5,4,12,3,10,3,0,7,56,0,5,55,0,7,51,0,8,51,0,4,40
gap_enum2,392,5,4,12,2,5,3,0,7,56,0,5,55,0,7,51,0,8,51,0,4,40
gap_enum1,392,5,3,19,4,21,6,0,7,56,0,5,55,0,7,51,0,8,51,0,4,40
gap_enum2,392,5,3,19,2,9,3,0,7,56,0,5,55,0,7,51,0,8,51,0,4,40
gap_enum1,392,5,2,24,5,53,5,0,7,56,0,5,55,0,7,51,0,8,51,0,4,40
gap_enum2,392,5,2,24,2,19,4,0,7,56,0,5,55,0,7,51,0,8,51,0,4,40
gap_enum1,392,5,1,31,6,80,6,0,7,56,0,5,55,0,7,51,0,8,51,0,4,40
gap_enum2,392,5,1,31,2,26,3,0,7,56,0,5,55,0,7,51,0,8,51,0,4,40
gap_enum1,393,5,5,4,1,1,2,0,6,50,0,5,49,0,6,47,0,4,44,0,4,43
gap_enum2,393,5,5,4,1,1,2,0,6,50,0,5,49,0,6,47,0,4,44,0,4,43
gap_enum1,393,5,4,8,2,10,3,0,6,50,0,5,49,0,6,47,0,4,44,0,4,43
gap_enum2,393,5,4,8,1,4,3,0,6,50,0,5,49,0,6,47,0,4,44,0,4,43
gap_enum1,393,5,3,14,3,19,4,0,6,50,0,5,49,0,6,47,0,4,44,0,4,43
gap_enum2,393,5,3,14,1,7,3,0,6,50,0,5,49,0,6,47,0,4,44,0,4,43
gap_enum1,393,5,2,19,5,53,5,0,6,50,0,5,49,0,6,47,0,4,44,0,4,43
gap_enum2,393,5,2,19,1,14,3,0,6,50,0,5,49,0,6,47,0,4,44,0,4,43
gap_enum1,393,5,1,25,6,80,6,0,6,50,0,5,49,0,6,47,0,4,44,0,4,43
gap_enum2,393,5,1,25,1,17,4,0,6,50,0,5,49,0,6,47,0,4,44,0,4,43
gap_enum1,394,5,5,6,1,1,2,0,6,51,0,7,48,0,4,45,0,5,41,0,6,41
gap_enum2,394,5,5,6,1,1,2,0,6,51,0,7,48,0,4,45,0,5,41,0,6,41
gap_enum1,394,5,4,11,2,4,3,0,6,51,0,7,48,0,4,45,0,5,41,0,6,41
gap_enum2,394,5,4,11,1,3,2,0,6,51,0,7,48,0,4,45,0,5,41,0,6,41
gap_enum1,394,5,3,15,3,22,4,0,6,51,0,7,48,0,4,45,0,5,41,0,6,41
gap_enum2,394,5,3,15,1,7,3,0,6,51,0,7,48,0,4,45,0,5,41,0,6,41
gap_enum1,394,5,2,22,5,53,5,0,6,51,0,7,48,0,4,45,0,5,41,0,6,41
gap_enum2,394,5,2,22,1,14,3,0,6,51,0,7,48,0,4,45,0,5,41,0,6,41
gap_enum1,394,5,1,28,6,80,6,0,6,51,0,7,48,0,4,45,0,5,41,0,6,41
gap_enum2,394,5,1,28,1,17,3,0,6,51,0,7,48,0,4,45,0,5,41,0,6,41
gap_enum1,395,5,5,4,1,1,2,0,6,58,0,9,54,0,4,46,0,6,46,0,4,42
gap_enum2,395,5,5,4,1,1,2,0,6,58,0,9,54,0,4,46,0,6,46,0,4,42
gap_enum1,395,5,4,10,2,7,3,0,6,58,0,9,54,0,4,46,0,6,46,0,4,42
gap_enum2,395,5,4,10,1,4,2,0,6,58,0,9,54,0,4,46,0,6,46,0,4,42
gap_enum1,395,5,3,14,3,14,4,0,6,58,0,9,54,0,4,46,0,6,46,0,4,42
gap_enum2,395,5,3,14,1,6,5,0,6,58,0,9,54,0,4,46,0,6,46,0,4,42
gap_enum1,395,5,2,23,6,62,6,0,6,58,0,9,54,0,4,46,0,6,46,0,4,42
gap_enum2,395,5,2,23,1,18,3,0,6,58,0,9,54,0,4,46,0,6,46,0,4,42
gap_enum1,395,5,1,29,8,99,7,0,6,58,0,9,54,0,4,46,0,6,46,0,4,42
gap_enum2,395,5,1,29,1,25,3,0,6,58,0,9,54,0,4,46,0,6,46,0,4,42
gap_enum1,396,5,5,8,1,1,2,0,9,58,0,9,56,0,5,50,0,7,43,0,8,42
gap_enum2,396,5,5,8,1,1,2,0,9,58,0,9,56,0,5,50,0,7,43,0,8,42
gap_enum1,396,5,4,15,2,10,3,0,9,58,0,9,56,0,5,50,0,7,43,0,8,42
gap_enum2,396,5,4,15,1,4,3,0,9,58,0,9,56,0,5,50,0,7,43,0,8,42
gap_enum1,396,5,3,20,3,19,4,0,9,58,0,9,56,0,5,50,0,7,43,0,8,42
gap_enum2,396,5,3,20,1,7,3,0,9,58,0,9,56,0,5,50,0,7,43,0,8,42
gap_enum1,396,5,2,29,5,53,5,0,9,58,0,9,56,0,5,50,0,7,43,0,8,42
gap_enum2,396,5,2,29,1,14,3,0,9,58,0,9,56,0,5,50,0,7,43,0,8,42
gap_enum1,396,5,1,38,7,91,9,0,9,58,0,9,56,0,5,50,0,7,43,0,8,42
gap_enum2,396,5,1,38,1,21,4,0,9,58,0,9,56,0,5,50,0,7,43,0,8,42
gap_enum1,397,5,5,5,1,1,2,0,5,58,0,6,56,0,5,52,0,6,52,0,5,49
gap_enum2,397,5,5,5,1,1,2,0,5,58,0,6,56,0,5,52,0,6,52,0,5,49
gap_enum1,397,5,4,11,2,10,3,0,5,58,0,6,56,0,5,52,0,6,52,0,5,49
gap_enum2,397,5,4,11,1,4,2,0,5,58,0,6,56,0,5,52,0,6,52,0,5,49
gap_enum1,397,5,3,16,3,17,3,0,5,58,0,6,56,0,5,52,0,6,52,0,5,49
gap_enum2,397,5,3,16,1,6,3,0,5,58,0,6,56,0,5,52,0,6,52,0,5,49
gap_enum1,397,5,2,22,5,53,5,0,5,58,0,6,56,0,5,52,0,6,52,0,5,49
gap_enum2,397,5,2,22,1,14,3,0,5,58,0,6,56,0,5,52,0,6,52,0,5,49
gap_enum1,397,5,1,27,6,80,6,0,5,58,0,6,56,0,5,52,0,6,52,0,5,49
gap_enum2,397,5,1,27,1,17,3,0,5,58,0,6,56,0,5,52,0,6,52,0,5,49
gap_enum1,398,5,5,7,1,1,2,0,7,58,0,8,53,0,8,51,0,4,44,0,7,40
gap_enum2,398,5,5,7,1,1,2,0,7,58,0,8,53,0,8,51,0,4,44,0,7,40
gap_enum1,398,5,4,11,2,10,3,0,7,58,0,8,53,0,8,51,0,4,44,0,7,40
gap_enum2,398,5,4,11,1,4,3,0,7,58,0,8,53,0,8,51,0,4,44,0,7,40
gap_enum1,398,5,3,19,4,28,4,0,7,58,0,8,53,0,8,51,0,4,44,0,7,40
gap_enum2,398,5,3,19,1,11,3,0,7,58,0,8,53,0,8,51,0,4,44,0,7,40
gap_enum1,398,5,2,27,6,62,6,0,7,58,0,8,53,0,8,51,0,4,44,0,7,40
gap_enum2,398,5,2,27,1,18,3,0,7,58,0,8,53,0,8,51,0,4,44,0,7,40
gap_enum1,398,5,1,34,7,91,7,0,7,58,0,8,53,0,8,51,0,4,44,0,7,40
gap_enum2,398,5,1,34,1,21,4,0,7,58,0,8,53,0,8,51,0,4,44,0,7,40
gap_enum1,399,5,5,9,1,1,2,0,7,56,0,9,49,0,8,48,0,6,44,0,9,40
gap_enum2,399,5,5,9,1,1,2,0,7,56,0,9,49,0,8,48,0,6,44,0,9,40
gap_enum1,399,5,4,15,2,10,3,0,7,56,0,9,49,0,8,48,0,6,44,0,9,40
gap_enum2,399,5,4,15,1,4,2,0,7,56,0,9,49,0,8,48,0,6,44,0,9,40
gap_enum1,399,5,3,23,3,22,4,0,7,56,0,9,49,0,8,48,0,6,44,0,9,40
gap_enum2,399,5,3,23,1,7,7,0,7,56,0,9,49,0,8,48,0,6,44,0,9,40
gap_enum1,399,5,2,32,4,35,5,0,7,56,0,9,49,0,8,48,0,6,44,0,9,40
gap_enum2,399,5,2,32,1,10,3,0,7,56,0,9,49,0,8,48,0,6,44,0,9,40
gap_enum1,399,5,1,39,7,91,6,0,7,56,0,9,49,0,8,48,0,6,44,0,9,40
gap_enum2,399,5,1,39,1,21,3,0,7,56,0,9,49,0,8,48,0,6,44,0,9,40
gap_enum1,400,5,5,7,1,1,2,0,8,51,0,8,50,0,4,45,0,4,44,0,7,43
gap_enum2,400,5,5,7,1,1,3,0,8,51,0,8,50,0,4,45,0,4,44,0,7,43
gap_enum1,400,5,4,11,2,10,3,0,8,51,0,8,50,0,4,45,0,4,44,0,7,43
gap_enum2,400,5,4,11,1,4,3,0,8,51,0,8,50,0,4,45,0,4,44,0,7,43
gap_enum1,400,5,3,15,3,22,4,0,8,51,0,8,50,0,4,45,0,4,44,0,7,43
gap_enum2,400,5,3,15,1,7,3,0,8,51,0,8,50,0,4,45,0,4,44,0,7,43
gap_enum1,400,5,2,23,4,35,4,0,8,51,0,8,50,0,4,45,0,4,44,0,7,43
gap_enum2,400,5,2,23,1,10,3,0,8,51,0,8,50,0,4,45,0,4,44,0,7,43
gap_enum1,400,5,1,31,6,80,6,0,8,51,0,8,50,0,4,45,0,4,44,0,7,43
gap_enum2,400,5,1,31,1,17,3,0,8,51,0,8,50,0,4,45,0,4,44,0,7,43
gap_enum1,401,5,5,4,1,1,2,0,5,53,0,5,48,0,5,44,0,6,41,0,4,40
gap_enum2,401,5,5,4,1,1,2,0,5,53,0,5,48,0,5,44,0,6,41,0,4,40
gap_enum1,401,5,4,10,2,10,3,0,5,53,0,5,48,0,5,44,0,6,41,0,4,40
gap_enum2,401,5,4,10,1,4,5,0,5,53,0,5,48,0,5,44,0,6,41,0,4,40
gap_enum1,401,5,3,15,3,19,5,0,5,53,0,5,48,0,5,44,0,6,41,0,4,40
gap_enum2,401,5,3,15,1,7,5,0,5,53,0,5,48,0,5,44,0,6,41,0,4,40
gap_enum1,401,5,2,20,5,53,5,0,5,53,0,5,48,0,5,44,0,6,41,0,4,40
gap_enum2,401,5,2,20,1,14,3,0,5,53,0,5,48,0,5,44,0,6,41,0,4,40
gap_enum1,401,5,1,25,7,91,7,0,5,53,0,5,48,0,5,44,0,6,41,0,4,40
gap_enum2,401,5,1,25,1,21,3,0,5,53,0,5,48,0,5,44,0,6,41,0,4,40
gap_enum1,402,5,5,6,1,1,2,0,5,59,0,6,56,0,8,55,0,5,54,0,6,53
gap_enum2,402,5,5,6,1,1,2,0,5,59,0,6,56,0,8,55,0,5,54,0,6,53
gap_enum1,402,5,4,11,2,10,3,0,5,59,0,6,56,0,8,55,0,5,54,0,6,53
gap_enum2,402,5,4,11,1,4,3,0,5,59,0,6,56,0,8,55,0,5,54,0,6,53
gap_enum1,402,5,3,19,3,22,4,0,5,59,0,6,56,0,8,55,0,5,54,0,6,53
gap_enum2,402,5,3,19,1,7,3,0,5,59,0,6,56,0,8,55,0,5,54,0,6,53
gap_enum1,402,5,2,25,4,38,5,0,5,59,0,6,56,0,8,55,0,5,54,0,6,53
gap_enum2,402,5,2,25,1,10,3,0,5,59,0,6,56,0,8,55,0,5,54,0,6,53
gap_enum1,402,5,1,30,5,56,5,0,5,59,0,6,56,0,8,55,0,5,54,0,6,53
gap_enum2,402,5,1,30,1,13,3,0,5,59,0,6,56,0,8,55,0,5,54,0,6,53
gap_enum1,403,5,5,7,1,1,3,0,5,58,0,5,54,0,6,42,0,4,40,0,7,40
gap_enum2,403,5,5,7,1,1,2,0,5,58,0,5,54,0,6,42,0,4,40,0,7,40
gap_enum1,403,5,4,11,2,4,3,0,5,58,0,5,54,0,6,42,0,4,40,0,7,40
gap_enum2,403,5,4,11,1,3,2,0,5,58,0,5,54,0,6,42,0,4,40,0,7,40
gap_enum1,403,5,3,17,3,22,3,0,5,58,0,5,54,0,6,42,0,4,40,0,7,40
gap_enum2,403,5,3,17,1,7,2,0,5,58,0,5,54,0,6,42,0,4,40,0,7,40
gap_enum1,403,5,2,22,6,62,6,0,5,58,0,5,54,0,6,42,0,4,40,0,7,40
gap_enum2,403,5,2,22,1,18,3,0,5,58,0,5,54,0,6,42,0,4,40,0,7,40
gap_enum1,403,5,1,27,8,99,7,0,5,58,0,5,54,0,6,42,0,4,40,0,7,40
gap_enum2,403,5,1,27,1,25,3,0,5,58,0,5,54,0,6,42,0,4,40,0,7,40
gap_enum1,404,5,5,6,1,1,2,0,9,58,0,5,47,0,9,45,0,4,42,0,6,42
gap_enum2,404,5,5,6,1,1,2,0,9,58,0,5,47,0,9,45,0,4,42,0,6,42
gap_enum1,404,5,4,10,2,4,3,0,9,58,0,5,47,0,9,45,0,4,42,0,6,42
gap_enum2,404,5,4,10,1,3,3,0,9,58,0,5,47,0,9,45,0,4,42,0,6,42
gap_enum1,404,5,3,19,3,22,4,0,9,58,0,5,47,0,9,45,0,4,42,0,6,42
gap_enum2,404,5,3,19,1,7,3,0,9,58,0,5,47,0,9,45,0,4,42,0,6,42
gap_enum1,404,5,2,24,4,38,5,0,9,58,0,5,47,0,9,45,0,4,42,0,6,42
gap_enum2,404,5,2,24,1,10,3,0,9,58,0,5,47,0,9,45,0,4,42,0,6,42
gap_enum1,404,5,1,33,7,91,6,0,9,58,0,5,47,0,9,45,0,4,42,0,6,42
gap_enum2,404,5,1,33,1,21,3,0,9,58,0,5,47,0,9,45,0,4,42,0,6,42
gap_enum1,405,5,5,6,1,1,2,0,4,50,0,5,46,0,7,46,0,4,44,0,6,40
gap_enum2,405,5,5,6,1,1,2,0,4,50,0,5,46,0,7,46,0,4,44,0,6,40
gap_enum1,405,5,4,10,2,10,3,0,4,50,0,5,46,0,7,46,0,4,44,0,6,40
gap_enum2,405,5,4,10,1,4,3,0,4,50,0,5,46,0,7,46,0,4,44,0,6,40
gap_enum1,405,5,3,17,3,19,4,0,4,50,0,5,46,0,7,46,0,4,44,0,6,40
gap_enum2,405,5,3,17,1,7,3,0,4,50,0,5,46,0,7,46,0,4,44,0,6,40
gap_enum1,405,5,2,22,4,28,4,0,4,50,0,5,46,0,7,46,0,4,44,0,6,40
gap_enum2,405,5,2,22,1,9,3,0,4,50,0,5,46,0,7,46,0,4,44,0,6,40
gap_enum1,405,5,1,26,6,75,7,0,4,50,0,5,46,0,7,46,0,4,44,0,6,40
gap_enum2,405,5,1,26,1,17,3,0,4,50,0,5,46,0,7,46,0,4,44,0,6,40
gap_enum1,406,5,5,6,1,1,2,0,4,50,0,7,47,0,9,47,0,7,43,0,6,41
gap_enum2,406,5,5,6,1,1,2,0,4,50,0,7,47,0,9,47,0,7,43,0,6,41
gap_enum1,406,5,4,13,2,10,3,0,4,50,0,7,47,0,9,47,0,7,43,0,6,41
gap_enum2,406,5,4,13,1,4,2,0,4,50,0,7,47,0,9,47,0,7,43,0,6,41
gap_enum1,406,5,3,22,3,19,3,0,4,50,0,7,47,0,9,47,0,7,43,0,6,41
gap_enum2,406,5,3,22,1,7,3,0,4,50,0,7,47,0,9,47,0,7,43,0,6,41
gap_enum1,406,5,2,29,4,28,4,0,4,50,0,7,47,0,9,47,0,7,43,0,6,41
gap_enum2,406,5,2,29,1,9,3,0,4,50,0,7,47,0,9,47,0,7,43,0,6,41
gap_enum1,406,5,1,33,6,80,6,0,4,50,0,7,47,0,9,47,0,7,43,0,6,41
gap_enum2,406,5,1,33,1,17,3,0,4,50,0,7,47,0,9,47,0,7,43,0,6,41
gap_enum1,407,5,5,9,1,1,3,0,4,55,0,6,53,0,7,53,0,8,49,0,9,48
gap_enum2,407,5,5,9,1,1,3,0,4,55,0,6,53,0,7,53,0,8,49,0,9,48
gap_enum1,407,5,4,17,2,10,3,0,4,55,0,6,53,0,7,53,0,8,49,0,9,48
